paper_id,title,authors,year,venue,source,doi,arxiv_id,paper_url,pdf_url,abstract,arxiv_comment,keywords,is_open_source,open_source_status,code_url,project_url,candidate_code_urls,open_source_evidence,application_scenario,technical_framework,task_type,modality,relevance_score,curation_status,notes,last_checked_at
openalex:https://openalex.org/W7121465138,"DYNAMICS OF PORTFOLIO ASSESSMENT STRATEGY IN EVALUATING THE ENGLISH LANGUAGE SKILLS FOR PUPILS WITH HEARING IMPAIRMENTS IN FAKO DIVISION, SOUTH WEST REGION OF CAMEROON",Ngenwie Emilia Tanyie; Therese Mungah Shalo Tchombe,2026,Zenodo (CERN European Organization for Nuclear Research),OpenAlex,10.5281/zenodo.18206766,,https://ubueajournals.org/index.php/IJDIEH/article/view/28,https://ubueajournals.org/index.php/IJDIEH/article/download/28/24,"This study examined the impact of portfolio assessment on evaluating the English language skills of pupils with hearing impairment in Fako Division, Cameroon. Portfolio assessment, as an informal and learner-centred approach, was explored within the framework of inclusive education, where traditional assessment methods often fail to adequately reflect the abilities of learners with hearing loss. The research utilised a quasi-experimental design involving pupils with hearing impairment in selected inclusive primary schools. Data were gathered through English language tests, classroom observations, and interviews with parents, teachers, head teachers, and the divisional delegate. Quantitative data were analysed using descriptive statistics, t-tests, and regression analysis, while qualitative data underwent thematic analysis. The results indicated that pupils subjected to portfolio assessment performed significantly better in English language skills than those assessed through conventional methods. Statistical analysis (SPSS t-tests and regression) showed that pupils assessed via portfolios scored notably higher on post-tests (portfolio group mean=12.78 versus control=11.14; t(38)=2.919, p<.05). Regression analysis demonstrated that portfolio use was a strong predictor of language improvement (β=0.336, p<.001). Classroom observations and interview findings further revealed that portfolio assessment encouraged ongoing learning, increased learner engagement, self-reflection, and heightened teacher awareness of individual progress. The study concludes that portfolio assessment is an effective method for evaluating the English language skills of pupils with hearing impairment and recommends its systematic adoption within inclusive classroom practice.",,semantic communication; semantic-aware communication,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.065995+00:00
openalex:https://openalex.org/W7161111530,From Embedded Finance to Embedded Obligation: A Law-and-Economics Theory of Consumer Protection in Platform-Mediated Financial Services,Yongxin Chen,2026,,OpenAlex,10.17613/sb76m-v2e23,,https://pub.respai.de/articles/1-2/2ychen.html,https://pub.respai.de/articles/1-2/is2-2.pdf,"Embedded finance is usually described as the integration of financial services into non-financial platforms. This article argues that the deeper regulatory transformation is the embedding of future legal and economic obligations into ordinary consumption, work, business, and entertainment environments. When credit, payment, wage-advance, wallet, and merchant-financing functions are delivered through plat form architecture, consumer protection cannot focus only on the formal product or licensed provider. It must also examine how obligations are framed, made salient or obscure, personalized through data, and allocated across platforms, merchants, lenders, and technical intermediaries. The article develops a law and-economics theory of Embedded Obligation Architecture, explains its irreducible object, refines its four layers, and distinguishes it from choice architecture, digital nudging, dark patterns, behavioral contract theory, and platform governance. It specifies the evidentiary limits of transferring behavioral evidence to embedded-finance contexts and proposes a Functional Embedded Obligation Test as a standard with gateway elements, evidentiary thresholds, legal vehicles, safe harbors, and proportionate remedies.",,semantic communication; goal-oriented communication; semantic-aware communication; semantic channel coding,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.066053+00:00
openalex:https://openalex.org/W7164183113,The Sociolinguistics of Machine Identity: LLM Personality and Ideology Propagation,Guangni Li,2026,,OpenAlex,10.17613/fdwhn-ejz93,,https://pub.respai.de/articles/1-2/4gli.html,https://pub.respai.de/articles/1-2/is2-4.pdf,"Do large language models (LLMs) possess a measurable ""personality,"" and how do the linguistic properties of training corpora shape their cognitive style and downstream reasoning? This paper approaches these questions from a sociolinguistic perspective on machine ""identity."" This manuscript is positioned explicitly as a conceptual perspective paper: it does not present original experimental data, nor does it constitute a systematic review with defined search strategies or inclusion criteria. Instead, it synthesises key published findings into two original theoretical frameworks intended to guide future empirical and engineering work. We examine evidence that LLMs exhibit reliable, valid Big Five personality traits—particularly in large, instruction-tuned models—and that continued pre-training on domain-specific corpora may shape those traits through measurable linguistic features: imperative ratio, type-token ratio (TTR), and syntactic complexity. We then analyse how standard-language ideology embedded in training corpora is amplified in model outputs, disadvantaging dialect and minority-language communities. Building on these findings, we propose two conceptual contributions: (1) a Personality Engineering (PE) framework for targeted continued pre-training to cultivate task-appropriate cognitive profiles, and (2) a Language Ideology Propagation Model (LIPM) mapping the pipeline from corpus composition to societal impact. Both frameworks are explicitly conceptual and require empirical validation before they can function as operational guidelines. Their value lies in structuring future research and providing a shared vocabulary for cross-disciplinary collaboration, with direct implications for responsible AI deployment.",,semantic communication; semantic encoding; semantic channel coding,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.066103+00:00
openalex:https://openalex.org/W7203451471,Measuring Activity-Space Segregation with Multi-Source Big Data: A Physical--Digital Framework with Simulation Validation and a Real-Data Proof of Concept,Guangwei Wang,2026,PhilPapers (PhilPapers Foundation),OpenAlex,10.17613/8c48y-ryn51,,https://philpapers.org/rec/WANMAS,https://philpapers.org/archive/WANMAS.pdf,"Segregation research increasingly measures who people encounter beyond home, yet physical mobility, place semantics, and digital activity are often combined without clear construct boundaries. This study develops a physical--digital activity-space framework that distinguishes co-presence, digital exposure, and digital interaction, and represents physical and digital segregation as separate components rather than a forced composite. Validation is deliberately split by evidentiary role. A public Washington--Baltimore Foursquare check-in subset tests the computational feasibility and robustness of a discrete group co-visitation statistic; it does not validate continuous socioeconomic exposure because the dataset lacks individual socioeconomic status. Monte Carlo experiments separately test layer-selective construct response and sensitivity to trace missingness, spatial aggregation, socioeconomic measurement error, and cross-layer coupling. The results show that the proposed calculations are executable and that the synthetic physical and digital components respond selectively to their generating mechanisms, while also revealing important measurement attenuation. No real-data estimate of income segregation, digital exposure, physical--digital coupling, or the causal effect of inequality is reported. The framework therefore combines bounded validation with a falsifiable comparative and causal research agenda.",,semantic communication; semantic communications; semantic-aware communication; semantic encoding; semantic channel coding,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.066141+00:00
openalex:https://openalex.org/W7213577181,Data Sherpa: An AI-Powered Assistant for Scientific Collaboration Knowledge Management,Fabian Araneda Baltierra; F. Menanteau,2026,Zenodo (CERN European Organization for Nuclear Research),OpenAlex,10.5281/zenodo.22804319,,https://doi.org/10.5281/zenodo.22804319,https://doi.org/10.5281/zenodo.22804319,"Large scientific collaborations face a persistent challenge: critical knowledge is scattered across hundreds of people, documents, datasets, and communication archives, creating steep learning curves and inefficiencies that disproportionately affect early-career researchers and newcomers. Senior scientists are repeatedly drawn away from high-impact research to answer the same operational questions, while valuable institutional knowledge risks being lost as collaborations sunset. Data Sherpa is an open-source, AI-powered assistant designed to address these challenges by providing researchers with fast, accurate, and context-aware access to collaboration-specific knowledge. The current proof-of-concept demonstrates retrieval-augmented generation (RAG) over Dark Energy Survey (DES) documentation, publications, and technical material, using vector embedding and semantic search with a PostgreSQL-based vector store (pgvector). Since submission, the project has shifted architecture: rather than continue building orchestration, multi-agent coordination, and model-serving infrastructure from scratch, we are migrating Data Sherpa onto Open WebUI, an actively maintained open-source platform providing local model deployment, containerized infrastructure, multi-agent workflows, and code generation. This migration runs on Jetstream2, allocated through NSF ACCESS, advancing our goal of full data sovereignty. The system's most distinguishing design goal, its ability to explicitly acknowledge uncertainty rather than produce a fluent but unsupported answer, is not yet implemented. Its conceptual design and an evaluation plan for measuring retrieval accuracy and abstention reliability are under active development, informed by the Open WebUI migration, and will be presented at the conference. Beyond the DES proof-of-concept, Data Sherpa has confirmed deployments planned with the South Pole Telescope (SPT) project, the Terahertz Intensity Mapper (TIM), and environmental and ecological datasets at the University of Illinois' Prairie Research Institute (PRI), demonstrating the framework's domain-agnostic design across projects within and beyond the Center for Astrophysical Surveys (CAPS) at NCSA.",,semantic communication; semantic-aware communication,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.066196+00:00
openalex:https://openalex.org/W7162760937,Simultaneous Cortical Responses to Multiple Written Words,Vassiki Chauhan; Krystal McCook; Mariam Latif; Alex White,2026,PubMed Central,OpenAlex,10.1162/jocn.a.2624,,https://pmc.ncbi.nlm.nih.gov/articles/PMC13569480/,https://pmc.ncbi.nlm.nih.gov/articles/PMC13569480/pdf/jocn-38-10-1961.pdf,"We have learned much about the brain regions that support reading by measuring neuronal responses to single words, but we know little about how the brain processes multiple words simultaneously. This fMRI study fills that gap by varying the number of English words presented while holding the amount of visual stimulation constant. We adapted the “simultaneous suppression” paradigm, which has demonstrated that the response to multiple stimuli presented simultaneously is typically smaller than the sum of responses to the same stimuli presented sequentially. On each trial, participants viewed a rapid sequence of three frames. Each frame contained two character strings, most of which were pseudoletters with visual features matched to familiar letters. The experimental conditions differed in the number of words in the sequence: zero words, one word, two words sequentially, or two words simultaneously. Behavioral task accuracy was worse for detecting two words presented simultaneously than sequentially. BOLD responses increased linearly with the number of words presented in several reading-related regions of the left hemisphere: text-selective occipito-temporal regions, the STS, the intraparietal sulcus, and the inferior frontal sulcus. In all of those regions, responses did not differ between sequential and simultaneous presentation of two words. Nonetheless, the sensitivity of ventral temporal text-selective regions to the lexical frequencies of two words was attenuated by simultaneous presentation. To account for these patterns of activity and task performance, we suggest that the reading network can detect two strings of letters simultaneously, but there is interference during lexical access.",,semantic communication; semantic communications; semantic encoding; semantic channel coding,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.066293+00:00
openalex:https://openalex.org/W7203802238,"Oil, light, gift, and trust: a comparative analysis of metaphor relating to human biomedical data",Yifan Peng,2026,Scientific Electronic Library Online (Scientific Electronic Library Online),OpenAlex,,,http://www.scielo.cl/scielo.php?script=sci_arttext&pid=S1726-569X2026000200213,http://www.scielo.cl/pdf/abioeth/v32n2/1726-569X-abioeth-32-02-213.pdf,"Abstract: This article analyzes four prevailing metaphors-”oil,” “light,” “gift,” and “trust”-that shape how human biomedical data are ethically and conceptually understood. Each metaphor reflects competing views on ownership, access, and responsibility. By comparing their strengths and limitations, the paper proposes a new “trust-gift” model that integrates altruistic donation with institutional accountability. This hybrid metaphor offers a normative foundation for balancing individual rights with collective benefit and provides practical guidance for building more ethical and inclusive global data governance frameworks.",,semantic communication,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.066321+00:00
openalex:https://openalex.org/W7213389330,"Barriers to Veterans Affairs (VA) Healthcare Utilization: Exploring the Underutilization of VA Healthcare Services Among Rural, West Texas Veterans",Adam G. Rodgers,2026,Digital Commons - ACU (Abilene Christian University),OpenAlex,,,https://digitalcommons.acu.edu/etd/1050,https://digitalcommons.acu.edu/cgi/viewcontent.cgi?article=2084&context=etd,"Rural veterans forgo Department of Veterans Affairs (VA) healthcare at disproportionate rates, and this study found that the primary barrier is not enrollment but utilization. Seven of the eight participants were already enrolled yet remained functionally outside the system. The purpose of this qualitative single-case study was to explore why rural West Texas veterans forgo and underutilize Veterans Health Administration (VHA) healthcare. Two research questions examined the perceptions contributing to that decision and the barriers preventing access. Andersen’s behavioral model of health services use provided the framework. Semistructured virtual interviews with eight rural West Texas veterans were analyzed using Braun and Clarke’s six-phase reflexive thematic analysis. Seven themes emerged across the predisposing, enabling, and need domains: military stoicism, comparative guilt, institutional mistrust, geographic and economic burden, telehealth failure, administrative friction, and clinical self-triage. These barriers compounded one another, artificially suppressing perceived need until care became an emergency. Underutilization therefore reflects organizational design failures rather than individual deficits, and recommendations address outreach, low-bandwidth telehealth, simplified enrollment, and authentic leadership practice. Keywords: rural veterans, VA healthcare, healthcare utilization, Andersen behavioral model, qualitative case study, telehealth, organizational leadership",,semantic communication; semantic communications; semantic-aware communication; semantic channel coding,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.066362+00:00
openalex:https://openalex.org/W7171751349,"Language, Imitation and Creativity : Dialogic Resonance in Grammar and Pragmatics",Vittorio Tantucci,2026,Lancaster EPrints (Lancaster University),OpenAlex,,,https://eprints.lancs.ac.uk/id/eprint/209933/1/Book_draft_revised.pdf,https://eprints.lancs.ac.uk/id/eprint/209933/1/Book_draft_revised.pdf,"Linguistic imitation is not mere repetition, but is instead a foundational mechanism of language use. It underpins the engagement and categorisation of meaning as a conceptual pact among speakers. This book redefines imitation as the creative engine of human communication, showing how language evolves through our engagement with what others say. It discusses dialogic resonance – the reuse and reshaping of communicative constructions – as a unifying framework that bridges pragmatics and construction grammar. Combining evidence from first and second language acquisition, intercultural communication and neurodiverse interaction, the book highlights the crucial role of imitation in shaping social conformity, engagement, categorisation and innovation. It combines detailed qualitative case studies with innovative corpus-based and statistical analyses to provide new theoretical insights and methodological tools. It is essential reading for scholars and students of linguistics, psychology, education and sociology, and for anyone interested in how language emerges from the creative interplay of human voices.",,semantic communication; semantic communications; semantic-aware communication,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:23.066395+00:00
openalex:https://openalex.org/W4414587820,Systems of twinned systems: a systematic literature review,Feyi Adesanya; Kanan Castro Silva; Valdemar Vicente Graciano Neto; István Dávid,2026,Software & Systems Modeling,OpenAlex,10.1007/s10270-026-01417-2,2505.19916,https://doi.org/10.1007/s10270-026-01417-2,https://arxiv.org/pdf/2505.19916,,,semantic communications; semantic-aware communication,False,not_detected,,,,open_access_pdf,未分类,未分类,,,0.0,inbox,,2026-09-24T05:55:35.015696+00:00
