paper_id,title,authors,year,venue,source,doi,arxiv_id,paper_url,pdf_url,abstract,arxiv_comment,keywords,is_open_source,open_source_status,code_url,project_url,candidate_code_urls,open_source_evidence,application_scenario,technical_framework,task_type,modality,relevance_score,curation_status,notes,last_checked_at
arxiv:2607.15174v1,Mech: Mechanised Choreographic Programming,Xueying Qin; Marco Peressotti; Fabrizio Montesi,2026,arXiv,arXiv,,2607.15174v1,http://arxiv.org/abs/2607.15174v1,https://arxiv.org/pdf/2607.15174v1,"Choreographic programming (CP) is a programming paradigm for the correct-by-construction development of concurrent and distributed systems: programmers write the intended overall behaviour of a system from a global perspective in a choreography, which is then automatically compiled into communicating endpoint programs by a procedure known as endpoint projection (EPP). The central promise is that the projected endpoint programs, when executed together, are behaviourally equivalent to the source choreography. Fulfilling this promise becomes delicate for expressive CP languages. Existing mechanisations of CP treat only restricted fragments, while textbook and general purpose language implementations with rich features leave crucial interactions informal. In particular, general branching in knowledge of choice, general recursion, and nondeterministic choice in choreographies have not yet been integrated in a machine-checked theory. We present Mech, a new mechanisation of CP in Lean 4 that captures these features. There are two central technical challenges in our development of Mech. First, the sketched semantics from the literature does not correctly capture how nondeterministic choice interacts with concurrency. We therefore formulate new semantics that align nondeterministic choreographic executions with the behaviours of projected endpoint programs. Second, managing all these features in proofs is complex. We address this by uncovering new algebraic laws for choreographies, the operators used in their semantics, EPP, and their combinations. Using our development, we prove completeness and soundness of EPP and derive communication safety and deadlock-freedom for projected networks, yielding the most extensive mechanised theory of CP to date.",,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567368+00:00
arxiv:2607.15111v1,Goal-Oriented Semantic Communication for Distributed ISAC-Enabled Vehicle Coordination,Wenjie Liu; Yansha Deng,2026,arXiv,arXiv,,2607.15111v1,http://arxiv.org/abs/2607.15111v1,https://arxiv.org/pdf/2607.15111v1,"Vehicle coordination at unsignalized intersections relies on accurate real-time vehicle state acquisition and reliable command-and-control (C&C) signal delivery. However, existing studies typically treat sensing, communication, and control separately, which may lead to redundant transmissions, outdated state information, and unreliable vehicle coordination. In this paper, we investigate a new scenario of distributed integrated sensing and communication (ISAC)-enabled vehicle coordination at intersections, where multiple roadside units (RSUs) collaboratively transmit sensing signals for vehicle state acquisition and C&C signals for vehicle movement control under the management of a central base station (BS). To improve signaling efficiency, we propose a unified goal-oriented semantic communication (GSC) framework, which transmits sensing and C&C signals only when they are semantically important for improving intersection traffic throughput. Specifically, an extended Kalman filter (EKF) is adopted to predict vehicle states and fuse distributed sensing measurements. A masked hybrid proximal policy optimization (MHPPO) framework is then developed to jointly determine sensing transmission decisions, C&C transmission decisions, and C&C signal contents based on a value-of-information (VoI) reward. Furthermore, we propose an uncertainty-aware transmission design (UTD), including robust beamforming and VoI-based time-division power allocation, to improve sensing and communication reliability under vehicle state uncertainty and inter-RSU interference. Simulation results show that our proposed framework achieves 100% collision-free vehicle coordination with significantly reduced signaling overhead compared with predictive ISAC baselines adapted from state-of-the-art related studies and several ablation baselines.","13 pages, 9 figures",semantic communication; semantic communications; goal-oriented communication; semantic-aware communication; semantic transmission,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567462+00:00
arxiv:2607.14769v1,Dialogue Summarization with Emotion Dynamics Using Topic- and Participant-Centric Decomposition,Linyun Xiang; Mark Neerincx; Stephanie Tan,2026,arXiv,arXiv,,2607.14769v1,http://arxiv.org/abs/2607.14769v1,https://arxiv.org/pdf/2607.14769v1,"Existing text summarization research has focused much on monologic information (e.g., newspaper articles, reports) without accounting for the interaction between speakers or authors. In contrast, dialogues are a rich communication channel where multiple participants conduct back and forth exchanges to construct meaning. We propose a dialogue summarization framework that explicitly models both semantic and emotion dynamics using multimodal dialogue inputs, built on an adapted hierarchical Chain-of-Agents approach. We decompose dialogues from two perspectives: (1) topic segments based on the utterances of all participants, and (2) participant-specific utterance segments. These are used to generate corresponding summaries while incorporating automatically inferred emotions. Topic- and participant-level summaries are aggregated into a dialogue summary capturing semantic content and emotion trajectories. To evaluate beyond content accuracy, we introduce emotion trajectory metrics measuring how well summaries preserve emotional flow. Experiments with small language models on multimodal dialogue datasets show that our framework produces summaries with both semantic and emotion content. Further experiments on explicit emotion label availability highlight the efficacy of our proposed methodology and the opportunities in dialogue analysis using language models.",,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567522+00:00
arxiv:2607.14675v1,An Intelligent-Cloud Edge Multimodal Interaction System for Robots,Zihan Guo; Xiaoqi Li,2026,arXiv,arXiv,,2607.14675v1,http://arxiv.org/abs/2607.14675v1,https://arxiv.org/pdf/2607.14675v1,"Robust human-robot interaction in complex environments requires accurate gesture perception, semantic scene understanding, and reliable task planning under limited onboard computing resources. This paper presents a cloud-edge multimodal interaction framework that integrates an enhanced YOLO-based gesture detector with coordinated large language model (LLM) and vision-language model (VLM) agents. The proposed detector, incorporates the Convolutional Block Attention Module (CBAM) into the neck and replaces the baseline bounding-box regression objective with Distance-IoU (DIoU) loss. These modifications improve feature discrimination and localization for small or partially occluded gestures in complex backgrounds. The cloud layer performs gesture detection, scene understanding, multimodal fusion, and action planning, whereas the TonyPi robot locally handles data acquisition, communication, action execution, and feedback. Experiments on a public gesture dataset and a custom dataset show that YOLO-DC achieves precision values of 98.9% and 95.0%, with mAP@0.5 values of 90.7% and 92.7%, respectively. System-level evaluation yields success rates of 95%, 88%, and 82% for single-action, composite-action, and vision-dependent tasks. A 30 participant evaluation yields an overall mean satisfaction score of 3.69 out of 5. These results demonstrate the feasibility of combining refined gesture detection with multimodal agents for resource-constrained robotic interaction.",,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567582+00:00
arxiv:2607.14666v1,"Identification Codes and Post-Shannon Communication: Theory, Architectures, and Emerging Applications",Wafa Labidi; Kumar Nilesh; Johannes Rosenberger; Juan Cabrera; Holger Boche; Christian Deppe; Frank H. P. Fitzek; Marc Geitz,2026,arXiv,arXiv,,2607.14666v1,http://arxiv.org/abs/2607.14666v1,https://arxiv.org/pdf/2607.14666v1,"Identification (ID) coding, introduced by Ahlswede and Dueck, extends Shannon's classical communication paradigm by replacing message reconstruction with hypothesis testing. Instead of decoding the transmitted message, the receiver only decides whether a particular message was sent. A fundamental result of ID theory is the double-exponential growth in the number of identifiable messages with respect to (w.r.t.) the blocklength. This scaling behavior enables fundamentally new communication architectures for large-scale distributed systems and forms a key building block of post-Shannon communication. While ID cannot replace classical communication in general, it is particularly well-suited for scenarios in which full message reconstruction is unnecessary, such as monitoring, alarming, and control systems. In this survey, we review the theoretical foundations of ID coding and discuss emerging communication architectures and application domains based on this paradigm. Particular emphasis is placed on practical use cases, including monitoring systems, special-purpose data storage, joint identification and sensing (JIDAS), semantic communications, mobile-network control systems and networked consensus testing systems. We further highlight recent system concepts, industrial perspectives, and implementation examples that illustrate how ID-based principles can be realized in practical communication systems.",,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567652+00:00
arxiv:2607.14183v1,Open-AoE: An Open Egocentric Manipulation Dataset and Toolchain for Embodied Learning,Zishuo Li; Bowen Yang; Changtao Miao; Kai Zhu; Hao Chen; Qingze Guan; Zhengxing Wu; Wanke Zhan; Yang Sun; Zhiyi Huang; Zitong Shan; Zhenchao Jin; Jiadong Hong; Taowen Wang; Yushi Feng; You Liu; Yibo Wang; Yifan Yang; Zhaowen Zhou; Man Luo; Hao Cheng; Bo Zhang; Jianshu Li; Jiansheng Cai; Guocai Yao; Jize Zhang; Chenhao Lin; Renjing Xu; Lequan Yu; Chao Shen; Chunhua Shen; Zhe Li,2026,arXiv,arXiv,,2607.14183v1,http://arxiv.org/abs/2607.14183v1,https://arxiv.org/pdf/2607.14183v1,"Egocentric videos of human manipulation provide scalable supervision for embodied intelligence, yet existing resources rarely combine low-cost continuous capture, manipulation-level structured annotations, and reusable tools for robot learning. We present Open-AoE, an open, community-oriented egocentric manipulation dataset and toolchain spanning the full pipeline from smartphone capture to model training. Its first release contains approximately 2,000 hours of manipulation video collected in natural environments by 500+ contributors using 400+ smartphones. The dataset provides text annotations, MANO-based hand poses, camera trajectories, and temporally localized atomic actions. Open-AoE further includes a data processing pipeline that transforms raw recordings into structured samples through temporal action segmentation, semantic annotation, hand reconstruction, and camera trajectory reconstruction. Meanwhile, we provide a separate downstream toolchain supports visualization, cross-embodiment retargeting, model-specific data conversion, and training recipes for VLA policies, WAMs, and World Models. By integrating scalable capture, structured processing, and downstream adaptation, Open-AoE reduces the barriers to both data contribution and reuse, providing practical open infrastructure for embodied model training, human-to-robot transfer, and world modeling.",,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567746+00:00
arxiv:2607.13624v1,From Language to Navigation Goals: A Vision-Language Approach for Semantic Navigation of Mobile Robots Using RGB-D Perception,Jose Martínez-Fajardo; Pablo Pueyo; Fernando Caballero; Luis Merino,2026,arXiv,arXiv,,2607.13624v1,http://arxiv.org/abs/2607.13624v1,https://arxiv.org/pdf/2607.13624v1,"Natural language interaction provides an intuitive way for non-expert users to communicate with robotic platforms. However, transforming user requests into executable navigation actions remains a challenging task, requiring the integration of language understanding, environment perception, and autonomous navigation. This work presents a language-driven navigation framework that enables mobile robots to interpret user requests in natural language to move the robot to a destination and autonomously navigate towards it. The framework is composed of modular ROS 2 components that cooperate to transform natural language instructions into navigation actions. Given a natural language request referring to a target in the environment (e.g., ""go to the mail box""), the system identifies the referenced object, estimates its position using RGB-D data, and generates a navigation goal, which is then executed through the ROS 2 Nav2 navigation stack. The ROS 2-based implementation facilitates portability across different robotic platforms, requiring only the configuration of the corresponding topics and services. The system is evaluated in both simulation and real-world scenarios using a TurtleBot3 Waffle and a Unitree Go2 robot with a RealSense camera. Experimental results show that the framework successfully interprets both direct commands and contextual requests, generates meaningful natural-language feedback, and navigates towards the desired target. These results demonstrate the feasibility of combining semantic perception and autonomous navigation to provide an intuitive human-robot interaction paradigm. Code will be released as open source upon acceptance.","8 pages, 7 figures, 3 tables",semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567824+00:00
arxiv:2607.13560v1,Grounded world models in biological organisms and future embodied AI,Giovanni Pezzulo; Davide Nuzzi; Marco D'Alessandro; Riccardo Proietti; Roberto Bottini; Paul Cisek,2026,arXiv,arXiv,,2607.13560v1,http://arxiv.org/abs/2607.13560v1,https://arxiv.org/pdf/2607.13560v1,"Recent advances in generative and embodied AI have been driven by large-scale predictive learning over multimodal data. However, the resulting systems remain largely based on passive training regimes where linguistic regularities create the scaffold onto which information from other modalities is attached. Conversely, neuroscience and cognitive science suggest that biological intelligence is organized in the opposite way, where grounded world models acquired through interaction with the environment provide the semantic scaffold to which language is attached. Here, we illustrate five examples of neural circuits supporting grounded world modelling, which underlie navigation in physical and conceptual spaces, affordance-based perception and interaction with objects, active perception and exploratory learning, allostatic control and emotion, and the distinction between self- and world-generated outcomes. These examples highlight several features largely missing from current embodied AI, including the role of intrinsic dynamics as a foundation for learning, the centrality of action in aligning these dynamics with the external world, the prominence of autonomous experience and open-ended learning over passive assimilation of externally provided data, and the fact that early predictive and control mechanisms scaffold higher cognitive abilities such as reasoning, conceptual navigation, planning, imagination, understanding others' minds, and communication. Finally, we discuss whether and how principles derived from biological systems may inform future embodied AI, including training regimes based on social interaction to construct world models that are not only grounded but also socially shared and aligned with human norms and values.",,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567902+00:00
arxiv:2607.13494v1,A VAE-Driven Multi-Task Satellite-Aided Semantic Communication Framework for 6G-Enabled Connected Autonomous Vehicles,S. M. Abtahiul Alam; Niloy Das; Apurba Adhikary; Yu Qiao; Zhu Han; Choong Seon Hong,2026,arXiv,arXiv,,2607.13494v1,http://arxiv.org/abs/2607.13494v1,https://arxiv.org/pdf/2607.13494v1,"The development of smart transportation systems and the introduction of 6G wireless communication technologies have significantly changed vehicle network topologies. Future connected autonomous vehicle (CAV) networks require bandwidth-efficient, reliable, and low-latency communication for safety-critical applications such as traffic sign recognition and decision-making. Conventional communication systems transmit raw data regardless of task relevance, which is inefficient in resource-constrained satellite channels where uplink bandwidth is scarce and propagation losses are large. Semantic communication addresses this limitation by transmitting task-relevant information instead of full signal representations. It extracts and conveys essential semantic features and leverages deep learning to optimize task performance at the receiver. Therefore, we present a Variational Autoencoder (VAE)-based multi-task semantic communication framework for satellite-assisted autonomous driving. Unlike deterministic autoencoder-based methods, the proposed model uses probabilistic latent representations for more robust and efficient encoding. The learned features are transmitted over noisy wireless channels to perform traffic sign reconstruction and classification. The framework is trained end-to-end to jointly optimize both tasks. Results show that the proposed approach achieves significant bandwidth reduction of up to 87.23\% to 98.17\% while maintaining stable performance across varying signal-to-noise ratio conditions.",,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.567990+00:00
arxiv:2607.13463v1,Compositional Zero-Shot Recognition based on Tangent Space Disentanglement for Composite Modulation Signals,Yurui Zhao; Xiang Wang; Zhitao Huang; Baoguo Li,2026,arXiv,arXiv,,2607.13463v1,http://arxiv.org/abs/2607.13463v1,https://arxiv.org/pdf/2607.13463v1,"Automatic composite modulation recognition (ACMR) is critical for integrated sensing and communication (ISAC) systems, while conventional approaches face significant challenges due to the semantic coupling between inner-layer and outer-layer modulations in composite modulation (CM), degraded performance under joint hardware and channel imperfections, and limited capability to handle unknown modulation schemes. To this end, we design a disentangled semantic space and propose zero-shot learning framework. Within this framework, a logarithmic projection first linearizes the multiplicative coupling between modulation layers and a learnable geometric transformation is used for layer-wise semantic features. We instantiate the framework as the Tangent Space Disentanglement Network (TSDN). TSDN integrates logarithmic mapping, a spatial transformer network for learning the geometric transformation, and a multi-objective loss function that balances discrimination with cross-domain generalization. Comprehensive experiments demonstrate that TSDN achieves over 93\% zero-shot recognition accuracy, outperforms unified-semantic and multi-task baselines by significant margins, and maintains robust performance under combined channel fading and hardware imperfections down to 4 dB SNR.",17 pages,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-07-19T04:21:55.568048+00:00
