paper_id,title,authors,year,venue,source,doi,arxiv_id,paper_url,pdf_url,abstract,arxiv_comment,keywords,is_open_source,open_source_status,code_url,project_url,candidate_code_urls,open_source_evidence,application_scenario,technical_framework,task_type,modality,relevance_score,curation_status,notes,last_checked_at
arxiv:2609.11464v1,A Community-Developed Domain Ontology for Magnetic Materials,Wilfried Hortschitz; Santa Pile; Claas Fillies; Harald Oezelt; Alexander Kovacs; Hans Fangohr; Samuel J. R. Holt; Martin Lang; Andrea Petrocchi; Swapneel Pathak; Michael P. Adams; Jonas Winkler; Thomas G. Woodcock; William Rigaut; Pierre Le Berre; Nora M. Dempsey; Alena Vishina; M. Nur Hasan; Georgia A. Marchant; Heike C. Herper; Thomas Schrefl,2026,arXiv,arXiv,,2609.11464v1,http://arxiv.org/abs/2609.11464v1,https://arxiv.org/pdf/2609.11464v1,"Magnetic materials play a crucial role in energy-related technologies, mobility, and sensing, but their complex multiscale behaviour and the coexistence of multiple unit systems pose persistent challenges for data exchange and interpretation. This paper presents a domain ontology for magnetic materials, developed within the European Union funded Magnetic Multiscale Modelling Suite (MaMMoS) project and aligned with the Elementary Multiperspective Material Ontology (EMMO). The ontology formalises intrinsic, hysteretic, and microstructural properties across multiple length scales and supports semantic interoperability between simulation tools, databases, and experimental workflows. One key feature of the ontology is its code-based and human-readable structure, enabled through the EMMOntoPy framework, which allows for direct manipulation and versioning without relying on opaque .owl or .ttl files. This facilitates collaborative development and improves transparency. The ontology supports FAIR (Findable, Accessible, Interoperable, Reusable) principles and is openly available for extension by the community. The aim of the MaMMoS project is to foster reproducibility, improve traceability, and promote the adoption of ontology in the magnetism domain. The ontology that has been developed already serves as the foundation for multiple software tools that handle all kinds of magnetic material data.",Submitted to Applied Ontology (SAGE),semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.365958+00:00
arxiv:2609.11365v1,"Portable Semantics, Private Dialects: Reuse and Negative Transfer in Latent Communication Between Language-Model Cells",Narcis Marincat,2026,arXiv,arXiv,,2609.11365v1,http://arxiv.org/abs/2609.11365v1,https://arxiv.org/pdf/2609.11365v1,"In shared-genome language-model societies, restricted evidence visibility favors reusable, value-indexed latent packet interfaces, whereas the sole high-performing globally visible model in the parent study learned an episode-entangled code. This companion study asks whether independently trained societies share one packet language, where strict zero-shot transfer fails, and whether inherited interface state helps or harms later learning. First, a leakage-controlled causal interoperability audit over all 30 ordered pairs of six independently trained restricted societies -- under sealed held-out structure and a preregistered raw/orthogonal/linear/nonlinear alignment ladder -- shows the six semantically similar interfaces do not form one raw language: one same-initialization pair is exactly interoperable in both directions, a second shows asymmetric partial compatibility, and all 26 cross-initialization directions fail every frozen alignment rung. Second, within the tested decomposition and a single sealed source formulation, a source-span control localizes strict zero-shot failure to interpretation and execution of the new operator instructions. Third, in a matched adaptation factorial, the globally trained communication interface acts as a severe negative-transfer prior: reinitializing only the packet reader, writer, and mouth raises final depth-three accuracy from 0.169 to 0.857. Fourth, across two restricted checkpoints and two independently frozen target streams each, inherited interfaces never exceeded fresh-interface controls by the preregistered 0.10 margin. All primary conclusions are bounded to a near-transfer 17-state setting; the negative-transfer factorial concerns one globally visible parent-cohort checkpoint, while an appendix adds a post hoc tagged-global twin case study.","17 pages, 1 figure, 5 tables. Companion to arXiv:2608.20054. Code and evaluation records: https://github.com/tokenosopher/populus-evidence-partitioning ; checkpoints and fitted alignment maps: https://huggingface.co/tokenosopher/populus-evidence-partitioning-checkpoints",semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366050+00:00
arxiv:2609.11334v1,"E-CONAN (Entailment, CONtradition And Neutral) Benchmarks: Arabic Textual Entailment and Natural Inference Datasets",Khloud AL Jallad; Nada Ghneim; Ghaida Rebdawi,2026,arXiv,arXiv,10.1109/ACCESS.2026.3732060,2609.11334v1,http://arxiv.org/abs/2609.11334v1,https://arxiv.org/pdf/2609.11334v1,"Natural Language Inference processes pairs of sentences to extract their semantic relations. NLI has been a hot research topic, integrated as a main component in other NLP applications. Despite significant advancements in textual inference across various languages all around the world, Arabic language still suffers from limited resources in this domain. To address this gap, this paper introduces E-CONAN benchmarks that are composed of sentences pairs from various sources: (1) automatically-translated pairs, (2) human-validated machine-translated pairs, (3) hand-crafted pairs from teaching Arabic as foreign language books, and (4) headlines pairs from different news channels containing rumors. E-CONAN contains two benchmark datasets, E-CONAN-2, a 2-way dataset (RTE) and E-CONAN-3, a 3-way dataset (NLI). Additionally, we have used E-CONAN benchmarks to evaluate 9 state-of-the-art multilingual pretrained models using zero-shot classification. Models were evaluated across the ArNLI, XNLI, and E-CONAN datasets. Results show that E-CONAN is a potentially valuable resource for evaluating model generalization and even for fine-tuning pre-trained models. Its diverse composition, derived from a combination of sources, offers a broader and more robust assessment compared to XNLI and ArNLI. In addition, we have evaluated 5 LLMs on E-CONAN-3 dataset. Moreover, we incorporated MARBERT as a representative Arabic-specific baseline and conducted performance evaluation comparison to demonstrate how Arabic-specific models scale against cross-lingual and LLM-based approaches on the E-CONAN benchmarks. Furthermore, we conducted detailed qualitative and quantitative error analysis to analyze frequent error patterns. E-CONAN benchmarks will be publicly available, we hope that it will enrich research community in Arabic textual entailment and natural language inference.",,semantic communication; semantic communications,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366124+00:00
arxiv:2609.11225v1,Harness Robotic OS: A Unified Embodied-Agent Runtime for Closed-Loop Quadruped Inspection,Yaoyuan Yan; Zhiyou Heng; Haoxiang Jie; Gang Liu; Hongjie Yan; Wei Zhou,2026,arXiv,arXiv,,2609.11225v1,http://arxiv.org/abs/2609.11225v1,https://arxiv.org/pdf/2609.11225v1,"Autonomous property inspection requires more than robust robot navigation: a deployable system must connect heterogeneous sensing, reusable autonomy capabilities, multimodal scene understanding, human interaction, and enterprise response within a traceable operational loop. Existing quadruped inspection systems commonly integrate these functions through task-specific interfaces, making contextual coordination, knowledge reuse, and controlled adaptation difficult. This paper presents \textit{Harness Robotic OS} (HROS), a unified embodied-agent runtime, and Argos, its realization for residential-community inspection. HROS organizes the system into robot runtime, embodied autonomy skills, cognitive agent runtime, and interaction and operations planes. A shared context connects physical state with agent reasoning; streaming ASR/TTS supports voice-based mission interaction; hierarchical working, episodic, and semantic memory preserves operational knowledge; and a safety-gated self-evolution loop converts execution traces into versioned candidate updates without permitting unconstrained online modification. The Argos prototype integrates a Vbot quadruped, Fast-LIO2 localization and mapping, Hobot-Stereo depth perception, PCT-Planner global planning, EGO-Planner local motion generation, and OpenClaw-orchestrated Qwen3-VL inspection analysis. Experiments in a residential property environment achieved 100\% waypoint reachability, outdoor localization error below 10~cm, local obstacle-response latency below 200~ms, representative hazard-detection rates of 85--95\%, and 99\% success in alarm delivery and structured-report generation. These results validate the deployed navigation and inspection closed loop, while HROS provides an extensible software foundation for memory-augmented, voice-aware, and continuously improvable embodied inspection agents.",,semantic communication; semantic communications; semantic-aware communication,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366194+00:00
arxiv:2609.10986v1,A Mathematical Theory of Pragmatic Information,Kai Niu; Ping Zhang,2026,arXiv,arXiv,,2609.10986v1,http://arxiv.org/abs/2609.10986v1,https://arxiv.org/pdf/2609.10986v1,"We propose a pragmatic information theory unifying communication, control, and decision-making. Its core is the isoteleia mapping, formalizing equifinality: distinct semantic paths leading to the same optimal action are pragmatically equivalent. This induces a three-tier hierarchy of syntactic, semantic, and pragmatic information, each abstraction discarding task-irrelevant distinctions. We develop pragmatic entropy, up/down mutual information, channel capacity, and rate-distortion, and prove three coding theorems generalizing Shannon's classical results. We introduce pragmatic value (VoI) and cost (CoI) of information as decision-theoretic duals to rate-distortion and capacity, respectively, and formulate a Lagrangian dual framework for cross-layer optimization. The pragmatic efficiency bound $\mathcal{E}_p(λ)=\sup_R[Φ_p(R)-λ\,\mathrm{CoI}_p(R)]$ quantifies the maximum net utility any resource-constrained intelligent system can extract, thereby establishing a fundamental behavioral capacity limit---generalizing Shannon's symbol-level capacity to goal-directed action. Extensions to continuous messages yield closed-form Gaussian expressions, while dynamic settings are addressed via a Bellman equation for sequential decision-making. This framework provides a rigorous foundation for task-oriented communication, networked control, autonomous systems, and embodied AI, shifting focus from symbol fidelity to the effectiveness of information in guiding actions, and offers a unified mathematical language for next-generation intelligent systems.","152 pages, 18 figures",semantic communication; semantic communications; task-oriented communication; goal-oriented communication; semantic channel coding,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366263+00:00
arxiv:2609.10742v1,SynCo: Synthetic Community-Aware Attributed Graph Generator for Graph Neural Network Benchmarking,Guilherme Henrique Messias; Mariana Caravanti de Souza; Sylvia Iasulaitis; Alan Demétrius Baria Valejo,2026,arXiv,arXiv,,2609.10742v1,http://arxiv.org/abs/2609.10742v1,https://arxiv.org/pdf/2609.10742v1,"Graph Neural Networks (GNNs) are powerful models for handling attributed graphs in tasks such as classification, link prediction, and community detection, as they enable the aggregation of information from both structural and semantic sources. However, progress in community detection is hindered by the lack of high-quality datasets, since ground-truth community labels are often unavailable and most algorithms proposed in recent literature rely on the same benchmark datasets for model training and evaluation. To address this issue, attributed random graph generators are commonly employed to create synthetic graphs for assessing the strengths and limitations of GNN-based models. Nevertheless, most existing generators rely heavily on power-law degree distributions, despite recent evidence indicating that scale-free networks are rare, particularly in social network contexts. Moreover, state-of-the-art attributed graph generators provide limited flexibility, as they do not allow users to construct communities with varying densities, degree distributions, and sub-community structures. To overcome these limitations, we introduce the Synthetic Community-Aware Attributed Graph Generator (SynCo), a graph generation algorithm that allows users to control the node degree distribution and sub-community structure. We evaluate SynCo across three different tasks: graph mimicking, hyperparameter evaluation, and node clustering tuning. The results show that our model outperforms state-of-the-art approaches in synthetic graph generation and data augmentation, while preserving the original distributions of duplicated and augmented datasets, as confirmed by statistical tests well know in literature. We also demonstrate the ability of SynCo to generate nodes in large scale, up to 2.1 million nodes.",15 pages,semantic communication; semantic communications; semantic-aware communication,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366333+00:00
arxiv:2609.10714v1,From Semantic to Token Communication: The Next Paradigm for Large-Model-Driven 6G Intelligent Connectivity,Yu Ma; Zhen Gao; Li Qiao; Xiaoyuan Zhang; Mahdi Boloursaz Mashhadi; Yin Xu; Wenjun Xu; Xiaodong Xu; Kaibin Huang; Jiangzhou Wang; Rahim Tafazolli; Sheng Chen; Tony Q. S. Quek; Ping Zhang,2026,arXiv,arXiv,,2609.10714v1,http://arxiv.org/abs/2609.10714v1,https://arxiv.org/pdf/2609.10714v1,"The ambitious requirements of sixth-generation (6G) networks are driving communication systems from reliable bit delivery toward meaning-aware and task-oriented connectivity. Large models (LMs), with strong multimodal understanding and generation capabilities, have accelerated this shift and made semantic communication (SemCom) increasingly practical. Yet current LM-driven SemCom remains fragmented: semantic representations are typically tied to specific modalities, models, or tasks. While the bit provides a universal unit for digital transport, there is still no analogous unit for representing and processing semantics, which limits interoperability, theoretical unification, and scalable system design. We argue that tokens provide a natural candidate for this missing abstraction. Two trends support this: unified multimodal LMs now encode text, images, audio, video, and robot actions in one token space, while distributed LM inference already generates substantial token-level traffic through expert routing, cache transfer, and speculative decoding. Token communication (TokenCom) emerges by unifying these trends, using the LM's native processing unit as a communication abstraction above the bit level and enabling importance assignment, error handling, and resource allocation directly at token granularity. This survey traces the evolution from LM-driven SemCom to TokenCom. We review three major directions of LM-driven SemCom: source-centric semantic coding, channel semantics for physical-layer tasks, and collaborative edge-device intelligence. We then examine the token abstraction, the transmission techniques it requires, and two emerging paradigms, namely TokenCom for LM services and for embodied and agentic intelligence. Finally, we identify open challenges toward unified, scalable, and AI-native 6G communication systems.","39 pages, 10 figures, 10 tables, 182 references. Submitted to Science China Information Sciences",semantic communication; semantic communications; task-oriented communication; semantic-aware communication; semantic transmission; semantic encoding; semantic channel coding,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366415+00:00
arxiv:2609.10126v1,SAGE: Semantic-Aware Geographic Error Recovery for AI Data Movement,Patrick S. Y. Hung; Zitong Wang; Zekai Zhang; Yu Hin Chan; Shengzhe Lyu; Ray C. C. Cheung,2026,arXiv,arXiv,,2609.10126v1,http://arxiv.org/abs/2609.10126v1,https://arxiv.org/pdf/2609.10126v1,"AI interconnects typically protect and replay packets uniformly, yet numerical bit faults differ sharply in consequence: a low-order mantissa flip may resemble quantization noise, while a high-significance exponent flip can produce a catastrophic outlier or non-finite value. We present SAGE, a semantic-aware geographic error-recovery architecture that decouples whether a detected fault merits replay from where replay restarts. For BF16-like data, a workload-calibrated contract separates catastrophic Class-H faults from bounded Class-M and precision Class-L damage. It first applies a Class-H silent-delivery constraint, then ranks admissible policies by quality-normalized terminal latency, $Ψ_{\rm del}$. Independently, a source-local region table adapts checkpoint intervals to fault geography, shortening recovery segments in noisy regions. Detected Class-H failures may trigger protected negative acknowledgments and full-flit replay; Class-M and Class-L outcomes do not trigger default network replay. We implement SAGE's endpoint and replay protocol in gem5 Garnet and synthesize its fully pipelined checker in ASAP7. At a stable synthetic operating point, a ten-seed contention-faithful direct-Garnet campaign shows that SAGE reduces $Ψ_{\rm del}$ by 30.1% relative to fixed 34-hop recovery, combining 28.0% lower mean latency with improved delivered semantic quality. Under higher-BER synthetic stress at the same offered load, SAGE maintains bounded queues while the fixed baseline accumulates backlog. Application-derived DeiT-S communication traces also show lower mean and p99.5 latency at the evaluated nonzero BERs. Within the qualified operating envelope, CRC32 decoder trials yield a simultaneous 95% per-original Class-H silent-delivery upper bound of $3.18\times10^{-7}$.",,semantic communication; semantic communications; semantic-aware communication,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366499+00:00
arxiv:2609.10112v1,Storage-Scalable Progressive Semantic Communication via Knowledge-Base Reuse,Heng Zhu; Ye Liu; Kun Zhu; Feifei Song,2026,arXiv,arXiv,,2609.10112v1,http://arxiv.org/abs/2609.10112v1,https://arxiv.org/pdf/2609.10112v1,"Existing knowledge-base-assisted semantic communication schemes commonly adopt either single knowledge-base quantization (SKBQ) or multi-knowledge-base residual quantization (MKBQ). SKBQ incurs limited storage overhead but has restricted quantization capacity, whereas MKBQ supports progressive refinement by assigning an independent knowledge base (KB) to each stage, causing the KB storage to grow linearly with the transmission depth. To address this problem, we propose storage-scalable knowledge-base reuse quantization (SSKBQ), which reuses a compact set of KBs across multiple residual refinement stages and thereby decouples the number of transmission stages from the number of maintained KBs. A stage-aware residual supervision mechanism is further introduced to regularize intermediate quantized representations and encourage progressive refinement. Experimental results demonstrate that KB reuse provides an effective solution to the storage scalability problem while maintaining competitive progressive reconstruction performance.",Submitted manuscript,semantic communication; semantic communications; semantic-aware communication; semantic transmission,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366545+00:00
arxiv:2609.09625v1,From State Synchronization to Cognitive Self-Evolution: An Operational Architecture for Cognitive Digital Twins,Haoran Gao; An Li; Zhen Li; Jun Cai,2026,arXiv,arXiv,,2609.09625v1,http://arxiv.org/abs/2609.09625v1,https://arxiv.org/pdf/2609.09625v1,"As Digital Twin (DT) systems evolve beyond state synchronization toward task-oriented and knowledge-driven operation, Cognitive Digital Twins (CDTs) have emerged as an extension that incorporates cognitive capabilities into twin operation. Existing CDT studies often focus on specific enabling techniques, such as learning modules, knowledge graphs, and large language models, while providing limited insight into how cognition can be systematically integrated into DT architectures. To address this issue, this paper proposes a four-layer CDT architecture consisting of the physical layer, digital-twin layer, cognitive layer, and task layer. The proposed architecture establishes a self-evolving closed operational loop spanning these four layers, in which physical states are synchronized into digital representations, cognition constructs task-specific cognitive models through knowledge, memory, and attention, and task-level decisions are generated under practical constraints. Operational feedback further refines cognitive experience and updates relationships and annotations in the digital representation, enabling subsequent task interpretation, initiation, and reasoning to evolve with system operation. Based on this framework, two representative operation modes are characterized: user-request-driven cognition and self-driven cognition. We further discuss key enabling mechanisms and deployment challenges associated with semantic communication, knowledge querying, task orchestration, and closed-loop synchronization. A lightweight simulation study illustrates reliable closed-loop task feasibility under limited semantic information and improved operational efficiency through accumulated task experience. The proposed framework provides a structured foundation for the design and development of future CDT systems.",,semantic communication; semantic communications; task-oriented communication,False,not_detected,,,,,未分类,未分类,,,0.0,inbox,,2026-09-11T05:40:44.366635+00:00
